study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
minimum_duration_study,6,5_seconds,5,3,1e74285400896c05e4996aa64dc89015c23f39720131ab34a8bd2aee9d17979a,1000.0,50000.00000000361,204146,204146,19,0.019,379.99999999997254,9.538255342887876e-05,18.07248380757703,14.719024674210232,35.6841207130812,53.13593537406996,176876.0711537607,412789.61662170256,5,3.8,1.368421052631579,18,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.094000000000051
minimum_duration_study,7,10_seconds,10,1,acc61c1f192149b857c7d38195a2b2724556c7ab59faf9c135fa59a9e41354c3,1000.0,50000.00000001378,202019,202019,32,0.032,639.9999999998236,0.00012207252793390783,13.73315939256463,10.088463501568185,32.95136685329492,50.9797186255455,110967.85569003044,328151.28300908563,5,6.4,1.21875,29,3,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9369999999998981
minimum_duration_study,7,10_seconds,10,2,0527424738e3353252889e703e75ac6a4cf3f75f1e35c31c486936a8efc18a14,1000.0,50000.00000001137,201756,201756,25,0.025,499.99999999988626,0.0001250654435528415,18.00942387160918,15.814481207635254,34.49038355415687,41.86875303182751,139795.7677997515,343871.86946964765,5,5.0,0.3,25,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.1089999999994689
minimum_duration_study,7,10_seconds,10,3,16d8ab6c7af0dd6465e5aa37c3c933446fa1543d2fd9827d3ce0d82ecf56214d,1000.0,50000.000000011365,202705,202705,25,0.025,499.99999999988637,0.00017798387674572747,25.629678251384757,21.16226322669536,44.01523390857038,104.60578629246447,142927.74722223007,352874.8872673541,5,5.0,2.7,25,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.3279999999995198
minimum_duration_study,8,20_seconds,20,1,e77db02531a8c358440d651af482ea687a3f51f0db0f0c3220af5c2c2a08f257,1000.0,50000.00000001464,196485,196485,21,0.021,419.99999999987705,0.00014933809899705618,25.600816970923916,20.43095322023146,60.06291661714204,69.22699954500422,148471.50617440353,281017.111170521,5,4.2,3.2619047619047614,20,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.5
minimum_duration_study,8,20_seconds,20,2,d720980f9be2818928bf9c7a2b26c009de2b2b39cee40265879640b9af86092a,1000.0,50000.000000014355,196063,196063,12,0.012,239.9999999999311,6.254428858213133e-05,18.763286574639398,16.422330988920294,32.195059078605844,35.484758865553886,287735.5724220773,378111.883743316,5,2.4,1.3750000000000002,11,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.4530000000004293
minimum_duration_study,8,20_seconds,20,3,3bdf06e3e232bfb951733c825c31d22072d7b3fbe787bc51dac3a591f83cf36b,1000.0,50000.00000001283,196632,196632,19,0.019,379.9999999999025,0.00013396605379279613,25.383041771266633,19.757644914090633,53.24520359586459,96.5031366070034,186573.689122588,428619.2204798524,5,3.8,0.8421052631578948,19,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.2030000000004293
minimum_duration_study,9,30_seconds,30,1,42a4db0eae5b6f5666d2fc41775451c80d1bde0fa4cace90fb73ff01593f9cfe,1000.0,49999.999999992084,186855,186856,25,0.025,500.0000000000791,0.00016053286890457003,23.116733122258083,18.26605640008347,46.60916573666038,102.68500590091571,113841.10447548649,271584.40471490833,4,6.25,0.36,23,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.2030000000004293
minimum_duration_study,9,30_seconds,30,2,e6563c7b4e06d1eb49e4d1accf3e4fbbb50ce50c73a240f4b10150a6efa06b99,1000.0,49999.99999999185,186695,186695,18,0.018,360.00000000005866,9.818275082691495e-05,19.63655016538299,13.344911369116744,33.36293202289381,88.49794878793182,199859.75931304396,450359.56703827874,4,3.25,1.512820512820513,16,2,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.2179999999998472
minimum_duration_study,9,30_seconds,30,3,addb24487eb82b0fed917738b8a2b034d23a16e1e337c06b0774d691980ce5e4,1000.0,49999.999999990956,187078,187078,23,0.023,460.0000000000832,0.00014634908794769184,22.90681376572568,17.383423294406384,54.50810557976366,77.50209304876626,153284.689259437,300477.09366812516,4,5.0,2.0,22,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.25
