factor,level,level_value,replicate,feasible,error,episodes_per_million_miles,unknown_time_fraction,total_unknown_episodes,total_events,duration_s_mean,duration_s_median,duration_s_p90,duration_mi_mean,inter_arrival_mi_mean,inter_arrival_s_mean,dispersion_index,episodes_element,episodes_hidden_triggering,episodes_full_scenario,wall_seconds
hidden_triggering_enabled,off,0.0,4,True,,38500.99842119817,0.020662536533772237,77002,10001741,38.83283866043422,21.383194393478334,71.3473375461996,0.5393449813954522,25.973171901769444,1870.0683769272218,4.273307787215342,40898,0,36104,52.71400739997625
mean_duration.ego_maneuver,x0.5,0.5,0,True,,56933.99062407912,0.020613506793161197,113868,14733837,26.191512918470828,9.732617022003978,54.032754365168515,0.3637710127688532,17.564048763427753,1264.6115109222687,7.0800032409915525,55101,5132,53635,112.97553100000368
mean_duration.ego_maneuver,x0.5,0.5,1,True,,53745.99910675121,0.01970226205754386,107492,14728919,26.510999205625687,10.231798879802227,54.405126142502034,0.3682083223129804,18.60591772693017,1339.6260762921236,6.3582871750932695,53272,4334,49886,108.61628670000937
mean_duration.ego_maneuver,x0.5,0.5,2,True,,52033.49876879609,0.0200220790445356,104067,14724317,27.84552157661931,10.174494877457619,57.11096434593201,0.3867433552445475,19.21821857879023,1383.7117376245826,7.514356498106434,47037,5452,51578,110.3642877000384
mean_duration.ego_maneuver,x0.5,0.5,3,True,,55156.99907496062,0.019996711906207394,110314,14728137,26.22852363140708,9.65202751941979,52.75221861749887,0.36428505044889925,18.12928001745394,1305.3081612112376,5.980543798091934,53282,4496,52536,111.63515049999114
mean_duration.ego_maneuver,x0.5,0.5,4,True,,55570.498274150596,0.020594763012333213,111141,14724273,26.825537989446346,10.201178804039955,57.149728029966354,0.3725769165336269,17.99478394275208,1295.6244438330907,6.129310366265242,55876,5366,49899,112.60466810001526
mean_duration.ego_maneuver,x2,2.0,0,True,,27983.99851061052,0.02028195510838654,55968,7598626,52.42792730552656,33.51476027444005,90.56483640540392,0.728165657021503,35.73460234212086,2572.891368632301,4.478741621199193,23732,5088,27148,57.60226610000245
mean_duration.ego_maneuver,x2,2.0,1,True,,27602.49354178413,0.01966151775761806,55205,7599182,51.524483312662454,32.66555282473564,88.31583231985566,0.7156178237866925,36.2266432367301,2608.3183130438356,3.71255562296584,23707,4269,27229,55.795814500015695
mean_duration.ego_maneuver,x2,2.0,2,True,,27094.99962678884,0.02032894990809705,54190,7596713,54.27847628033587,32.1948372349143,94.6261399000883,0.7538677261150066,36.90680904938522,2657.290251555972,4.19164469700412,21272,5597,27321,57.8264605999575
mean_duration.ego_maneuver,x2,2.0,3,True,,27302.496296359983,0.019979048796207943,54605,7598389,52.962234277162466,32.19769063591957,89.68330073058604,0.7355865871830899,36.6255542326478,2637.039904750874,3.7331401076437953,22506,4522,27577,56.33210210001562
mean_duration.ego_maneuver,x2,2.0,4,True,,28980.496279192055,0.02072374877924211,57961,7601571,51.71615370938881,32.829338973388076,90.1192933768034,0.7182799126321571,34.505704876777905,2484.4107511277844,4.219947150392843,25055,5106,27800,56.87205509998603
mean_duration.environmental_conditions,x0.5,0.5,0,True,,37917.4972377271,0.020293140275072084,75835,10078148,38.70767662040253,20.804941207170486,70.10221380637965,0.5376066197282279,26.371130233978583,1898.7213768463978,4.547546528051346,33901,4934,37000,71.75022440002067
mean_duration.environmental_conditions,x0.5,0.5,1,True,,36991.49912417301,0.019640516762110125,73983,10079319,38.41636293875017,21.375157728791237,68.51519183814527,0.5335605963718357,27.031451065434467,1946.2644767109305,5.194070524282469,33572,4300,36111,71.36514109995915
mean_duration.environmental_conditions,x0.5,0.5,2,True,,36547.48846331969,0.020398412949749575,73095,10078805,40.356324053110306,20.767439275979996,73.0006268285215,0.5605045007386977,27.361642689976147,1970.0382736781573,4.610340504767493,29980,5609,37506,72.17993909999495
mean_duration.environmental_conditions,x0.5,0.5,3,True,,37171.99752823626,0.020419499650037573,74344,10078673,39.77557224959442,20.771508887410164,69.13705516457557,0.5524385034672437,26.901137124437064,1936.881872958906,4.18011071174229,33219,4673,36452,71.51919969997834
mean_duration.environmental_conditions,x0.5,0.5,4,True,,38171.99828066603,0.02066089465955968,76344,10082287,39.172052051053775,21.35978924483061,71.89617720544337,0.5440562784868723,26.197155523356173,1886.195197681794,3.941091815569517,35437,5147,35760,72.73978950001765
mean_duration.environmental_conditions,x2,2.0,0,True,,38393.99859672465,0.02080444369057877,76788,9958045,39.20836905960438,21.168809205293655,70.09623119756581,0.5445606813830753,26.045611862103343,1875.2840540714255,6.400278728643477,34460,5106,37222,72.62140000000363
mean_duration.environmental_conditions,x2,2.0,1,True,,37016.99695743734,0.019917344642815377,74034,9959046,38.934531079795164,21.40799020603299,69.24294993951915,0.5407573761081288,27.01444242856508,1945.0398548565722,6.990679414849865,33696,4239,36099,71.53679489996284
mean_duration.environmental_conditions,x2,2.0,2,True,,35708.995656004765,0.02035236425277794,71418,9959239,41.220389293536584,21.27460364997387,74.01114104520529,0.5725054068546339,28.00412579424885,2016.2970571855246,7.29208759077248,30002,5536,35880,74.11665059998631
mean_duration.environmental_conditions,x2,2.0,3,True,,37148.994793664075,0.020441666087069838,74298,9957787,39.83161254527613,20.962204854935408,69.10920599699021,0.5532168409062109,26.918502984504563,1938.1322148840554,5.7153513671888465,33148,4630,36520,75.38833659997908
mean_duration.environmental_conditions,x2,2.0,4,True,,38494.49624259688,0.020945808229889618,76989,9962276,39.38436405667069,21.47695602476597,71.60247248560191,0.5470050563418726,25.975730945282347,1870.252628060206,6.048797220982624,35433,5295,36261,74.63110190001316
mean_duration.ru_maneuver,x0.5,0.5,0,True,,49591.994370054446,0.020380614375890876,99184,13172422,29.74178774503674,13.697988199070096,55.99932716935873,0.41308038535541974,20.16436098599851,1451.8339909649658,6.31108356753926,45995,4904,48285,90.8606380999554
mean_duration.ru_maneuver,x0.5,0.5,1,True,,48136.99833664254,0.019832663127204567,96274,13173686,29.807325723514577,13.708087015897036,56.102881838381286,0.4139906350566797,20.77331225478944,1495.6784823173195,6.066694483698798,46829,4328,45117,90.19852989999345
mean_duration.ru_maneuver,x0.5,0.5,2,True,,47290.99711898489,0.020064546612862978,94582,13173925,30.70739736882375,13.429732393473387,57.82869117334486,0.42649163013107355,21.145204435352177,1522.4547193171911,6.628715462023913,41375,5639,47568,93.53967029997148
mean_duration.ru_maneuver,x0.5,0.5,3,True,,48549.49402554711,0.01993851913293345,97099,13177100,29.722932187797895,13.323331147432327,55.44850445389747,0.4128185026163205,20.59627325215962,1482.9316741279335,5.866405478198932,44130,4472,48497,93.33660109998891
mean_duration.ru_maneuver,x0.5,0.5,4,True,,50443.99984670889,0.020744330295221762,100888,13171828,29.763265298911072,13.508208755403757,57.603162792930384,0.4133786847147429,19.823740656200687,1427.3093272197477,5.314548318469678,49543,5279,46066,94.54711550002685
mean_duration.ru_maneuver,x2,2.0,0,True,,32231.99713991154,0.02074336676803269,64464,8399401,46.55275358245529,23.81825501844287,93.6952437847853,0.6465660219786317,31.02434424382153,2233.752785554912,4.00010601530861,28070,5030,31364,60.838068899989594
mean_duration.ru_maneuver,x2,2.0,1,True,,30249.998079219167,0.019807356073621357,60500,8399186,47.359644270392906,24.68770059943199,95.6150265187025,0.6577728370883621,33.0559797111137,2380.0305391998377,4.07890693135097,27008,4306,29186,57.42481009999756
mean_duration.ru_maneuver,x2,2.0,2,True,,29380.999054701508,0.020012304656611392,58762,8398934,49.29721535890049,24.710141226649284,99.81178262531763,0.6846835466517822,34.03531964917103,2450.543014740206,3.7703712052656324,24085,5541,29136,59.05665109999245
mean_duration.ru_maneuver,x2,2.0,3,True,,31402.499599169714,0.020311595907324006,62805,8397130,46.79145417904574,23.840431347489357,92.25509465187787,0.6498813080427711,31.84432546678409,2292.7914336087065,4.658062624242941,27564,4557,30684,62.12800759996753
mean_duration.ru_maneuver,x2,2.0,4,True,,32095.499965247887,0.02065795790075329,64191,8401959,46.5630881972578,24.573193192481995,96.17937004566193,0.6467095582956965,31.156392919064,2243.2602901725168,5.616852078309949,28443,5218,30530,60.96120459999656
mean_duration.street,x0.5,0.5,0,True,,39036.49939415655,0.020313552724012605,78073,10477931,37.64079021096621,20.401486590504646,68.18728238642217,0.5227887529311059,25.616879555885934,1844.4153280234066,5.341301244480185,34070,4990,39013,54.529804299992975
mean_duration.street,x0.5,0.5,1,True,,37325.49445216581,0.019594541135592974,74651,10478523,37.96473754358527,20.78010763693601,68.06712700426579,0.5272880214386356,26.790688657042303,1928.929583306476,4.490120089133024,33743,4150,36758,52.82861129997764
mean_duration.street,x0.5,0.5,2,True,,36256.99985359191,0.020116191499619896,72514,10479853,40.132484696191426,20.552242621779442,72.41650032326581,0.5573956207803274,27.580503495436528,1985.7962516710147,4.361646331888363,30016,5562,36936,54.035018099995796
mean_duration.street,x0.5,0.5,3,True,,38065.99733997492,0.020026728947597248,76132,10479386,38.06492125187523,20.092683911323547,67.73706966638572,0.5286794618316424,26.269498330551837,1891.403879799264,3.796617723198032,32996,4554,38582,55.569918200024404
mean_duration.street,x0.5,0.5,4,True,,38826.49955540908,0.02040127362863817,77653,10481548,38.01112206457611,20.73305393755436,70.37855032980443,0.5279322508973071,25.755309798185262,1854.382305469012,4.8482267492407765,35599,5099,36955,54.19959930004552
mean_duration.street,x2,2.0,0,True,,37142.496272238124,0.020532258934547607,74285,9758712,39.988242211173024,21.61491160094738,71.13327228724958,0.5553922529325973,26.922787669629987,1938.4407122133346,4.707320340005202,34224,5059,35002,50.63664159999462
mean_duration.street,x2,2.0,1,True,,35792.499490810325,0.01992466440604622,71585,9760354,40.25264556402774,22.28230756521225,71.67528340294955,0.5590645217224262,27.938592539517376,2011.578662844893,4.969428760060693,33746,4437,33402,49.37524510000367
mean_duration.street,x2,2.0,2,True,,35053.99653168405,0.02009672663323429,70108,9759087,41.484641303128534,21.795053139328957,74.16202055793256,0.5761755736550227,28.52741004150806,2053.9735229879584,6.232045719554582,29951,5531,34626,51.81594459997723
mean_duration.street,x2,2.0,3,True,,37099.999940319205,0.020589682559318798,74200,9757883,40.173648499157494,21.160704530775547,69.74659513793887,0.5579673402658462,26.953652630971373,1940.662989429792,5.573230031559414,33233,4543,36424,53.25802400003886
mean_duration.street,x2,2.0,4,True,,37419.496173345084,0.020682252329384032,74839,9762087,40.00085374380584,22.10413456708193,73.27212882637976,0.5555674131078587,26.72255236056695,1924.023769960237,4.501527869441142,35663,5266,33910,57.26279099995736
mean_duration.temporal_modifications,x0.5,0.5,0,True,,38853.99765061631,0.020445149222269005,77708,10237633,38.07902588311149,20.99024809896946,71.65696961432695,0.5288753594864625,25.737278374409364,1853.0840429573939,4.776956279829165,34958,4984,37766,72.62583850004012
mean_duration.temporal_modifications,x0.5,0.5,1,True,,37228.99998134281,0.01966024907560545,74458,10239975,38.19160209454503,21.47612270526588,71.56500773578887,0.5304389179793442,26.860596643343904,1933.9629583202593,5.023413827038979,34544,4222,35692,71.49929529998917
mean_duration.temporal_modifications,x0.5,0.5,2,True,,36638.49683118466,0.020236948135322626,73277,10241655,39.96851326345989,21.0461056381464,76.47675298154358,0.5551182397701622,27.293338118573576,1965.1203445368365,4.200284896787662,31008,5564,36705,73.6217380000162
mean_duration.temporal_modifications,x0.5,0.5,3,True,,38637.49577792165,0.02059423950873887,77275,10235410,38.58041790356929,20.64313341677189,72.19280642867095,0.535839137549433,25.88110043112881,1863.439231040899,4.341875992710235,34331,4682,38262,72.78515179996612
mean_duration.temporal_modifications,x0.5,0.5,4,True,,39565.99567103692,0.020667838230794055,79132,10240315,37.80615405052238,21.2125175409019,72.30760447680964,0.5250854729240519,25.273959679161365,1819.7250968993312,6.410392964671712,36444,5076,37612,77.65834030002588
mean_duration.temporal_modifications,x2,2.0,0,True,,37581.4944990455,0.02047209655505244,75163,9877645,39.415616063800876,21.141782000660896,67.98736879676581,0.5474391119968103,26.608799298652684,1915.8335495028289,5.530040407323796,33813,4961,36389,71.63965879997704
mean_duration.temporal_modifications,x2,2.0,1,True,,36172.99660053718,0.019785786267625744,72346,9879144,39.55372211059751,21.554514285176992,67.39922040328383,0.5493572515358067,27.644126918391336,1990.3771381238398,5.4559894821465855,33126,4303,34917,71.32659339997917
mean_duration.temporal_modifications,x2,2.0,2,True,,35347.49915272503,0.020290736422788818,70695,9879578,41.51805824823972,21.34511261433363,70.5023965716362,0.5766396978923851,28.290201911204825,2036.8945376063446,4.882491174309911,29497,5575,35623,74.43462870002259
mean_duration.temporal_modifications,x2,2.0,3,True,,36454.49904567481,0.02006642031872522,72909,9878084,39.82189489203955,20.90991261973977,66.36866097450255,0.5530818735008037,27.43135617686813,1975.057644734395,4.189315296393087,32492,4579,35838,72.13929010002175
mean_duration.temporal_modifications,x2,2.0,4,True,,38040.498560750864,0.020326225243476544,76081,9881988,38.65775348190096,21.398506447672844,69.7045721411705,0.5369132428045083,26.286841070970684,1892.652557109711,4.8964502194467565,34906,5088,36087,75.91404709999915
mean_duration.triggering_conditions,x0.5,0.5,0,True,,42925.499130635406,0.020503637005704886,85851,11193196,34.55437100291803,18.230573758482933,62.498088508844376,0.4799218194864856,23.29606878587978,1677.316952572829,5.090132436418854,34294,10104,41453,93.60999190004077
mean_duration.triggering_conditions,x0.5,0.5,1,True,,40704.49983110085,0.020279500390990024,81409,11199480,36.05355507552254,18.791247386485338,63.6553755149245,0.5007438204964896,24.567147345804756,1768.8346088867793,5.718955733846176,33675,8468,39266,91.85043390002102
mean_duration.triggering_conditions,x0.5,0.5,2,True,,40538.99539398068,0.020329006175718752,81078,11191712,36.2712734944074,17.991877652704716,65.07080365084113,0.503767687425509,24.6673803681616,1776.0513864965314,6.030294296911926,29891,11167,40020,93.21276329999091
mean_duration.triggering_conditions,x0.5,0.5,3,True,,41488.49521897925,0.019920278656704975,82977,11196313,34.72355153741771,17.89806717634201,61.28189912736419,0.48227154913366577,24.10260918976217,1735.3878616520137,5.434627673964021,32999,9024,40954,93.77321150002535
mean_duration.triggering_conditions,x0.5,0.5,4,True,,42745.49103476205,0.020584512282946298,85491,11200619,34.84323872217178,18.65678909048438,63.94870039820671,0.48393387114420755,23.393795764655053,1684.3532950445053,6.108934150346074,35230,10450,39811,94.92332419997547
mean_duration.triggering_conditions,x2,2.0,0,True,,35804.499643224866,0.02077350319200374,71609,9397892,41.97439222962905,21.565685600042343,68.25891432091593,0.5829776698564885,27.92945048707658,2010.9204350693115,5.486426659046545,34333,2503,34773,78.63685079995776
mean_duration.triggering_conditions,x2,2.0,1,True,,33580.9980821008,0.01960389144410047,67162,9399890,42.223822304294615,22.31065269932151,68.90305954888464,0.5864419764489789,29.77807794900681,2144.0216123285545,4.277945218783234,33464,2147,31551,78.96736060001422
mean_duration.triggering_conditions,x2,2.0,2,True,,32984.49922087626,0.02031268480491359,65969,9399006,44.544224991005464,21.66173243522644,72.58244151473046,0.6186697915417654,30.31615106291242,2182.7628765298437,5.252721413004174,29840,2882,33247,80.14231799996924
mean_duration.triggering_conditions,x2,2.0,3,True,,34479.99742922925,0.020091617323003703,68960,9397877,42.17675611182828,21.447915449738503,68.14563286941265,0.5857882793309188,29.00195675234761,2088.1408861687805,4.713357973160465,33221,2310,33429,89.60229900002014
mean_duration.triggering_conditions,x2,2.0,4,True,,35762.99842891735,0.020800648990459226,71526,9402464,42.09179071128557,21.952595189213753,70.14513890445232,0.5846082043232526,27.961335177690803,2013.2161327935323,5.077601468180317,35688,2593,33245,89.84829540003557
min_duration_seconds,0.001,0.001,0,True,,38162.990718951274,0.020549653754154837,76326,9998325,38.964493185714964,21.163748517632484,69.40959742665291,0.5411735164688167,26.2032853099473,1886.6365423161344,4.990213494430199,34089,5115,37122,50.85739530000137
min_duration_seconds,0.001,0.001,1,True,,36311.49665247606,0.020086948719131307,72623,9999806,40.01296542201877,21.788737319409847,70.07782160788774,0.5557356308615983,27.53943977846801,1982.8396640500318,4.527302458341858,33536,4325,34762,50.424445700016804
min_duration_seconds,0.001,0.001,2,True,,35530.499753276876,0.020439098287601157,71061,10000002,41.608493963670895,21.306102588772774,75.05260387063026,0.57789574949437,28.144507383505204,2026.4045316126653,5.3130429592694055,29883,5595,35583,51.05889709998155
