study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
layer_mean_duration_study,15,temporal_modifications_x1,1,1,f443d265ed0c0eb85ec5c788f65b327dcbb244174551548099560c755824da4d,1000.0,50000.00000000256,203641,203641,20,0.02,399.9999999999795,0.00010931980477737347,19.677564859927223,17.06478107406292,35.22394707105125,62.152697924291715,170738.7334150675,404848.88046831195,5,4.0,0.875,19,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.8280000000004293
layer_mean_duration_study,15,temporal_modifications_x1,1,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8130000000001019
layer_mean_duration_study,15,temporal_modifications_x1,1,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9530000000004293
layer_mean_duration_study,16,temporal_modifications_x1.25,1.25,1,5c619c65475fb69a1646b6d1b819be541a9ce7c7580e449d0ac0de2bb0a37425,1000.0,50000.0000000004,202770,202770,28,0.028,559.9999999999956,0.00015072837266571392,19.379362199877505,13.316874435404316,36.55298688100884,92.05933333700523,122785.74451824535,253165.3240726933,5,5.6,0.6785714285714286,28,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.875
layer_mean_duration_study,16,temporal_modifications_x1.25,1.25,2,907c39fcbeac18b4a4d7b21cb4829a7b0aa529968ce191650a3447f8ccc51129,1000.0,50000.00000000086,202774,202774,27,0.027,539.9999999999908,0.00015127429470881908,20.169905961175875,13.4467315194197,46.88643421106683,64.98675439227372,130238.28098453236,348904.3784149911,5,5.4,0.611111111111111,26,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.0
layer_mean_duration_study,16,temporal_modifications_x1.25,1.25,3,7717bb6437756573023d789d8efe989d7571a3cdba6af95a4be16006578994db,1000.0,50000.000000001244,203129,203129,26,0.026,519.999999999987,0.00012662865301157984,17.53319810929567,14.280197616142686,35.73361065797508,65.48589384043589,126143.11212222518,282749.9300697615,5,5.2,0.5192307692307693,26,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.0469999999995707
layer_mean_duration_study,17,temporal_modifications_x1.5,1.5,1,12607ed01544b1029a40e7a7b4f77f67eec93ca71fec2beaadb030711815f630,1000.0,50000.00000000186,202160,202160,24,0.024,479.9999999999821,0.00010060165089833592,15.090247634750389,11.186621921689948,30.373624521913,52.27183673158288,138599.891371127,296989.68903321616,5,4.8,2.9583333333333335,24,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0159999999996217
layer_mean_duration_study,17,temporal_modifications_x1.5,1.5,2,90fbe1803f0cdae86d1b8456153e6ffe72578f3e116c67096f3185ad859ffcfd,1000.0,50000.00000000003,202171,202171,27,0.027,539.9999999999997,0.00014215636522146977,18.954182029529303,15.610043277789373,32.83358439826407,77.61412898288108,128741.12149152605,269292.47873365704,5,5.4,1.7222222222222223,26,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8600000000005821
layer_mean_duration_study,17,temporal_modifications_x1.5,1.5,3,bccad005b5d20fefe48834ad839a2ffe27a3af3908cac8f0678daad24ebb417d,1000.0,50000.00000000073,202519,202519,33,0.033,659.9999999999905,0.00021180269451744,23.10574849281164,20.76663927664049,53.710598400980246,62.85874063480878,103897.8587596023,308173.29095576715,5,6.6,1.9393939393939397,33,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9530000000004293
layer_mean_duration_study,18,temporal_modifications_x2,2,1,8f6da2c6d9ebe5f87b070ab54356ffd72004d3b72bcd4b97d10f8f70ff89c2f4,1000.0,50000.000000000146,201502,201502,14,0.014,279.99999999999915,8.454979060117492e-05,21.741374726016407,20.871596685028635,39.71785817099736,45.94484179420397,255878.62937723217,454294.331933153,5,2.8,0.9642857142857144,14,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9380000000001019
layer_mean_duration_study,18,temporal_modifications_x2,2,2,1f9321d7954dfac8c877abcb16e14f2fbc47d2cc9bc3c631083d7e5c48acfaf0,1000.0,50000.00000000151,201394,201394,24,0.024,479.99999999998545,0.00011230607386419352,16.84591107962903,10.338235224458913,39.8781685139169,60.2227299422957,132775.1889318113,320116.60772549233,5,4.8,3.5833333333333335,24,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9529999999995198
layer_mean_duration_study,18,temporal_modifications_x2,2,3,f541890179b0e17ef64d864bc60ec81e49b32659747c798709f7bd7a4c9d4e5a,1000.0,49999.99999999971,201803,201803,14,0.014,280.0000000000016,8.749801517735856e-05,22.49948961703506,9.048526216414757,56.893905851640774,99.13555607222952,239647.53337269952,446607.30165889394,4,2.75,1.0606060606060606,13,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.0159999999996217
layer_mean_duration_study,19,temporal_modifications_x3,3,1,7e4f91712c74e7bac774807521474be9e16ba4e5ea23813b46622ae6c9935c46,1000.0,49999.999999998596,200232,200232,32,0.032,640.000000000018,0.0001708613582487548,19.221902802984914,17.785659139044583,35.94567867795704,44.27806539135054,112052.27078311781,319434.53258028254,4,5.0,0.9333333333333333,32,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.8909999999996217
layer_mean_duration_study,19,temporal_modifications_x3,3,2,672a066857fb1a7782ed7057a92660579ff9c539936a91f1fb7694109fd5f39c,1000.0,50000.000000000975,200392,200392,34,0.034,679.9999999999867,0.00017398516272982103,18.421958406686933,17.10504147154279,34.57550929989665,57.68049709731713,105610.61826428387,205619.98087827748,5,6.8,2.014705882352941,34,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9840000000003783
layer_mean_duration_study,19,temporal_modifications_x3,3,3,9e11c05ed6798a064e0384c3a3db70982fecdc05c006bbded89cfb473a6d6f71,1000.0,50000.00000000157,201202,201202,27,0.027,539.9999999999831,0.00014364876026514038,19.15316803535205,15.159731133608148,33.1648435286712,61.00766177056357,130829.60956291076,360126.6759876893,5,5.4,0.5185185185185185,27,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9220000000004802
layer_mean_duration_study,20,ego_maneuver_x0.25,0.25,1,e7d8f2bcde1a56116f06bbaa8620630046f75ea5c940f66e14b2122fa713b9a5,1000.0,50000.00000001608,496773,496773,56,0.056,1119.9999999996398,0.00014978180078240662,9.628830050297568,5.673175811069086,17.438555050175637,69.87978471198585,55456.412574912574,138796.3021483702,5,11.2,0.5982142857142858,55,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,2.141000000000531
layer_mean_duration_study,20,ego_maneuver_x0.25,0.25,2,d094db521bec1ba01478f4245fdb11e0e230645c4cf1c301f1c616961c9b0217,1000.0,50000.000000014224,496975,496975,45,0.045,899.9999999997439,9.284300243480174e-05,7.42744019478414,5.2980335261672735,17.053103967290372,32.50668091868283,79444.31210732835,216159.4281806505,5,9.0,4.0,43,2,0,0,100,0.0009799800507877046,5.560061326941382e-05,2.25
layer_mean_duration_study,20,ego_maneuver_x0.25,0.25,3,8645f06168c5f81ac49db25342e17990f78cd8169717f34611b2a3c74ce63d12,1000.0,50000.0000000178,497093,497093,67,0.067,1339.9999999995232,0.0002511526153457847,13.494767391713804,7.33759305998683,32.47730950941332,74.87633422092767,46733.55049489202,123204.30377008505,5,13.4,4.2388059701492535,64,3,0,0,100,0.000997249832160345,6.160850492514242e-05,2.2969999999995707
layer_mean_duration_study,21,ego_maneuver_x0.4,0.4,1,24be51e7e1aa605b56b56b8fdc4fdd1e55415225edf195042d7cb994c7031954,1000.0,50000.0000000056,350787,350787,42,0.042,839.9999999999059,0.00013031367675741623,11.169743722064249,9.515908231027424,25.263906608382236,32.506399342790246,77362.17583737393,188493.4893045824,5,8.4,3.369047619047619,42,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.5469999999995707
layer_mean_duration_study,21,ego_maneuver_x0.4,0.4,2,1bb07cbe6242b911bc1afa3841bc9f8214b48caa85d14f68229a1c609b1314b1,1000.0,50000.000000005806,350490,350490,33,0.033,659.9999999999234,0.00015668474885237327,17.09288169298617,10.63582702470012,41.234044863143936,51.17051591910422,108979.99758511643,268724.80985801516,5,6.6,1.3333333333333335,33,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.6099999999996726
layer_mean_duration_study,21,ego_maneuver_x0.4,0.4,3,2dc2c24e6269f3f1b073efe41d52fc32b60985449bf2eab5c556de79cbdfb5a2,1000.0,50000.000000006665,350925,350925,45,0.045,899.9999999998801,0.0001438179113310313,11.505432906482504,7.410341434006114,21.50884382259101,61.147284562466666,72358.34152025248,170174.25184729946,5,9.0,1.0555555555555556,44,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.719000000000051
layer_mean_duration_study,22,ego_maneuver_x0.55,0.55,1,a45bef45862fdd40bbea0ee5f10d3894bb58e9f373941f4590651cff6e37fbfc,1000.0,50000.00000000321,283875,283875,41,0.041,819.9999999999474,0.00017819971974743465,15.64680466075036,10.609220873157028,30.828129223082215,91.77029885660158,87793.99445553629,232321.89521181263,5,8.2,0.5121951219512195,41,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.3590000000003783
layer_mean_duration_study,22,ego_maneuver_x0.55,0.55,2,f6539f34f3d86b43f4150992e194ac8a46d55ee8750f64a7428fc273367c4fdc,1000.0,50000.00000000347,284397,284397,29,0.029,579.9999999999598,0.00011670027819732948,14.486931086565038,11.242568159650546,27.2108708194457,59.87516525015235,117325.51265974542,281914.59087297856,5,5.8,1.3275862068965518,29,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.2960000000002765
layer_mean_duration_study,22,ego_maneuver_x0.55,0.55,3,1ba635a6e5b3766961860cdf0da52145a41d37c147b8eb8e593387903451972a,1000.0,50000.000000002496,284429,284429,43,0.043,859.9999999999571,0.00017914363420683206,14.998071701037102,11.816181051544845,27.63490310828203,76.00139885942917,83154.61677001345,192995.08673904245,5,8.6,4.046511627906978,42,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.3590000000003783
layer_mean_duration_study,23,ego_maneuver_x0.7,0.7,1,04baf8c13ed025bad0fbee09d8fd8c177acaa429eed7e8c42b7f576a512245ae,1000.0,50000.000000002445,245886,245886,31,0.031,619.9999999999696,0.00015425182250209218,17.913114871210706,14.732794198673218,31.020573988556862,66.50184379331768,114850.04559524429,267792.66299493774,5,6.2,3.3387096774193545,31,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.280999999999949
layer_mean_duration_study,23,ego_maneuver_x0.7,0.7,2,8cdf34714abbde4069fd8be8a7329c5a11cc2ac26830938eacf021ecbf1bcf5f,1000.0,50000.00000000097,245741,245741,30,0.03,599.9999999999884,0.0001421322585118873,17.055871021426476,13.114238109177677,44.71816371224122,72.15420403331518,119308.75982680399,243765.30074579196,5,6.0,1.6666666666666667,29,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.2340000000003783
layer_mean_duration_study,23,ego_maneuver_x0.7,0.7,3,bc0ed79bc2824676b4973ac0eab1578284240e1a6d89c5cc87e66bfb5dd48e65,1000.0,50000.000000002416,246170,246170,28,0.028,559.9999999999729,0.00019189209401003206,24.671840658432693,14.527260101953289,82.57786583453418,103.23878721951041,110103.731127688,295859.6551016815,5,5.6,2.0178571428571432,28,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.1710000000002765
